loan_amnt,term,int_rate,installment,grade,emp_length,annual_inc,issue_d,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,fico_score,initial_list_status_w,'application_type_Joint App',ratio_loan_amnt_annual_inc,ratio_open_acc_total_acc,diff_issue_d_earliest_cr_line,ratio_pub_rec_diff_issue_d_earliest_cr_line,ratio_pub_rec_bankruptcies_diff_issue_d_earliest_cr_line,ratio_pub_rec_bankruptcies_pub_rec,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not_Verified,verification_status_Source_Verified,verification_status_Verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,class
30000,36,14.33,1030.15,3,4,101800,201301,3.68,200104,6,0,8443,40.4,16,0,0,667,0,0,0.294695,0.375,141,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,36,16.29,529.51,4,3,60000,201605,18.2,201203,10,0,4886,21.5,11,0,0,682,1,0,0.25,0.909091,50,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6400,36,10.75,208.78,2,2,160000,201602,8.24,200412,9,1,12636,76.6,16,3,0,687,1,0,0.04,0.5625,134,0.007463,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7000,36,10.99,229.14,2,10,95000,201504,7.28,199310,4,1,128,2.8,20,2,1,662,0,0,0.073684,0.2,258,0.003876,0.003876,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9600,36,11.55,316.8,2,10,130000,201807,6.23,200408,10,0,23130,53.7,27,4,0,682,1,0,0.073846,0.37037,167,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5000,36,11.48,164.84,2,10,57000,201601,10.21,199812,11,1,4208,42.5,23,3,1,672,0,0,0.087719,0.478261,205,0.004878,0.004878,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15000,36,11.44,494.22,2,2,80000,201501,11.22,201006,8,0,9395,57.3,10,0,0,697,1,0,0.1875,0.8,55,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,36,11.53,329.91,2,9,60000,201510,10.6,200502,15,0,12980,46.9,29,0,0,662,0,0,0.166667,0.517241,128,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,36,6.39,305.99,1,7,48000,201504,21.82,200411,20,0,22799,32.9,30,0,0,712,1,0,0.208333,0.666667,125,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24000,60,9.17,500.19,2,7,135000,201503,15.56,199406,19,0,104027,59,37,4,0,682,1,0,0.177778,0.513514,249,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7000,36,13.11,236.23,2,9,39000,201305,19.82,199201,10,1,4747,47,16,0,1,692,0,0,0.179487,0.625,256,0.003906,0.003906,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24000,36,11.14,787.33,2,8,250000,201212,6.36,198407,10,0,29199,86.9,31,9,0,687,0,0,0.096,0.322581,341,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13000,36,13.99,444.25,3,1,35817,201601,34.05,200411,8,0,11070,37.1,19,0,0,742,1,0,0.362956,0.421053,134,0,0,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18000,60,19.03,467.23,4,10,100000,201709,6.98,200511,8,0,10357,39.5,23,0,0,702,1,0,0.18,0.347826,142,0,0,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25600,36,6.49,784.5,1,10,217000,201410,15.95,198702,13,0,37761,36.6,26,4,0,732,0,0,0.117972,0.5,332,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,36,9.17,159.4,2,10,95000,201512,23.27,199608,11,0,18946,58.7,28,1,0,677,1,0,0.052632,0.392857,232,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18000,60,12.49,404.88,2,10,56000,201407,22.57,198909,13,0,14800,69.5,22,0,0,707,0,0,0.321429,0.590909,298,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7000,36,11.53,230.94,2,2,22000,201508,28.15,199107,5,0,12111,93.2,17,0,0,687,0,0,0.318182,0.294118,289,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29425,36,13.33,996.13,3,4,76500,201507,29.32,199907,8,0,10356,98.6,17,0,0,697,0,0,0.384641,0.470588,192,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,36,10.75,652.41,2,10,70000,201605,8.61,200206,4,1,9808,79.7,10,2,0,677,1,0,0.285714,0.4,167,0.005988,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24000,36,6.92,740.18,1,5,82000,201504,18.45,200101,18,0,35767,31.5,35,2,0,737,1,0,0.292683,0.514286,171,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,36,9.93,161.18,2,10,75000,201801,17.68,200304,16,0,7163,49.4,35,2,0,677,1,0,0.066667,0.457143,177,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18000,60,14.98,428.03,3,4,92000,201401,19.33,199307,7,1,6062,53.6,41,2,1,672,0,0,0.195652,0.170732,246,0.004065,0.004065,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9100,36,16.24,321.01,3,10,49000,201402,19.45,199505,17,1,3580,17.5,40,0,1,717,1,0,0.185714,0.425,225,0.004444,0.004444,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17625,60,14.3,412.85,3,6,40000,201310,19.23,200204,10,0,7531,40.7,32,6,0,707,1,0,0.440625,0.3125,138,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,36,16.99,712.96,4,10,85000,201407,25.54,199308,13,0,9591,53.9,32,2,0,682,1,0,0.235294,0.40625,251,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12800,36,6.03,389.58,1,10,100000,201301,21.03,199212,9,0,83233,52.9,19,4,0,732,1,0,0.128,0.473684,241,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16000,60,16.99,397.56,4,10,90000,201702,25.14,200003,21,0,10906,27,47,2,0,682,1,0,0.177778,0.446809,203,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6250,36,9.99,201.65,2,1,66150,201510,14.31,199904,9,1,6593,40.7,35,0,1,682,1,0,0.094482,0.257143,198,0.005051,0.005051,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,36,13.99,410.08,3,10,85000,201703,16.18,198403,10,1,23056,70.5,15,1,1,667,1,0,0.141176,0.666667,396,0.002525,0.002525,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,36,7.21,154.87,1,1,40400,201708,8.23,200405,15,0,829,2.1,22,1,0,757,1,0,0.123762,0.681818,159,0,0,-1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,36,11.53,263.93,2,10,36000,201507,9.1,200405,3,0,6481,86.4,5,0,0,677,1,0,0.222222,0.6,134,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21000,60,8.9,434.91,1,2,95000,201303,17.15,200205,15,0,13681,24.9,40,1,0,777,0,0,0.221053,0.375,130,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28000,36,6.99,864.44,1,1,115000,201601,23.64,199503,28,0,259199,19.1,60,2,0,732,1,0,0.243478,0.466667,250,0,0,-1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,36,10.42,227.26,2,6,65000,201708,10.8,200501,13,0,2994,14.8,17,0,0,702,0,0,0.107692,0.764706,151,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21000,36,5.32,632.42,1,10,149000,201602,19.23,199508,18,0,22346,37.8,28,0,0,717,1,0,0.14094,0.642857,246,0,0,-1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27000,36,5.32,813.1,1,10,105000,201509,18.78,199311,19,0,76491,45,37,2,0,692,1,0,0.257143,0.513514,262,0,0,-1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24000,60,12.88,544.61,3,1,96000,201601,22.29,199606,18,0,20558,48.9,36,1,0,687,1,0,0.25,0.5,235,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4150,36,14.65,143.16,3,10,122872,201508,20.45,198201,19,0,33078,63,44,2,0,687,0,0,0.033775,0.431818,403,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12000,36,7.9,375.49,1,3,55000,201403,24.31,199311,13,0,14461,38.2,29,1,0,722,1,0,0.218182,0.448276,244,0,0,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22000,36,17.14,785.9,4,10,330000,201411,13.46,199907,12,0,99054,86.5,27,1,0,692,1,0,0.066667,0.444444,184,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10800,60,19.99,286.08,5,5,42000,201603,13.6,201106,5,0,5453,63.4,9,2,0,707,1,0,0.257143,0.555556,57,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9100,36,11.48,300,2,4,50000,201601,14.31,200908,6,0,3898,26,6,0,0,737,1,0,0.182,1,77,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,36,13.53,339.5,2,5,38000,201401,19.96,199411,13,2,9816,45.2,26,1,1,667,1,0,0.263158,0.5,230,0.008696,0.004348,0.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24000,36,6.03,730.46,1,2,85000,201304,6.21,199711,17,0,4995,10.5,43,1,0,787,0,0,0.282353,0.395349,185,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15500,36,7.26,480.44,1,5,61193,201506,18.84,200310,15,0,7997,18,33,1,0,762,1,0,0.253297,0.454545,140,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11900,36,13.11,401.59,2,6,55350,201301,21.96,199512,11,0,19796,93.8,27,1,0,672,1,0,0.214995,0.407407,205,0,0,-1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14700,60,21.99,405.92,6,4,35000,201507,24.76,200401,23,2,6537,37.8,31,0,2,677,1,0,0.42,0.741935,138,0.014493,0.014493,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000,36,10.99,196.41,2,0,40000,201504,1.02,200907,5,0,38,0.1,8,0,0,747,1,0,0.15,0.625,69,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5750,36,6.62,176.55,1,10,51600,201305,14.53,199109,4,0,19909,45.2,11,4,0,747,0,0,0.111434,0.363636,260,0,0,-1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5300,36,12.12,176.34,2,0,40000,201302,27.54,200507,12,0,13705,59.8,20,1,0,672,0,0,0.1325,0.6,91,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,36,7.21,247.79,1,10,82500,201709,39.22,198902,9,0,17000,33.1,21,1,0,722,1,0,0.09697,0.428571,343,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11200,60,22.74,314.07,5,8,38000,201701,14.94,200512,6,0,8716,83.8,13,0,0,667,1,0,0.294737,0.461538,133,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10500,60,13.18,239.88,3,10,40000,201511,20.91,200511,11,0,4256,27.1,20,1,0,682,1,0,0.2625,0.55,120,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7500,36,10.42,243.49,2,7,184500,201708,24.92,199908,21,0,55288,59.9,54,5,0,712,1,0,0.04065,0.388889,216,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16000,60,15.61,385.79,4,0,65000,201507,24.69,200311,12,0,18557,47.2,30,1,0,697,0,0,0.246154,0.4,140,0,0,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,36,9.75,192.9,2,1,45000,201603,14.11,199903,8,0,7530,19.3,21,0,0,797,1,0,0.133333,0.380952,204,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14400,36,9.49,461.21,2,2,44500,201501,13.83,200210,15,0,6009,25,36,0,0,747,0,0,0.323596,0.416667,147,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5175,36,18.25,187.74,4,6,25000,201306,8.5,199910,7,0,8949,61.3,13,0,0,662,0,0,0.207,0.538462,164,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5000,36,12.49,167.25,2,10,42000,201410,26.74,199802,8,1,10187,37,21,0,0,692,0,0,0.119048,0.380952,200,0.005,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5975,36,18.25,216.77,5,5,17000,201509,21.82,199104,17,0,4424,6.4,26,0,0,687,0,0,0.351471,0.653846,293,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28000,60,24.5,813.65,6,10,65000,201309,28.8,199808,19,0,16872,73,45,3,0,682,0,0,0.430769,0.422222,181,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11000,36,6.92,339.25,1,10,56155,201502,33.81,199504,17,0,23304,38.5,42,3,0,762,1,0,0.195886,0.404762,238,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10000,36,9.44,320.05,2,10,119000,201802,7.96,200205,4,0,4485,84.6,21,4,0,677,1,0,0.084034,0.190476,189,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8000,36,16.29,282.41,3,5,65000,201306,23.48,199807,30,0,24544,88.6,58,1,0,692,1,0,0.123077,0.517241,179,0,0,-1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000,36,8.18,471.3,2,10,76000,201508,3.54,199208,4,0,7852,72,13,2,0,672,1,0,0.197368,0.307692,276,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,36,9.93,112.83,2,3,40000,201706,50.41,200308,36,0,11430,46.8,67,3,0,672,1,1,0.0875,0.537313,166,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4225,36,16.55,149.69,4,5,36000,201507,22.83,198411,7,0,3786,27,25,0,0,702,1,0,0.117361,0.28,368,0,0,-1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,60,12.29,335.87,3,5,77500,201503,13.75,199303,10,0,7844,54.5,18,0,0,662,1,0,0.193548,0.555556,264,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18000,60,11.49,395.78,2,10,74000,201702,22.19,200003,6,0,10190,97,37,1,0,717,1,0,0.243243,0.162162,203,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6500,36,18.55,236.79,4,8,24000,201311,17,200505,10,0,15067,62.3,30,0,0,692,1,0,0.270833,0.333333,102,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8000,36,24.08,314.2,6,6,82000,201408,24.73,197504,39,0,42452,81.6,68,3,0,682,0,0,0.097561,0.573529,472,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3025,36,8.24,95.13,2,10,42500,201702,22.08,199608,5,0,3765,57,14,0,0,732,0,0,0.071176,0.357143,246,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29975,36,8.19,941.94,1,0,95000,201501,34.86,199110,12,0,269194,66.4,31,7,0,707,0,0,0.315526,0.387097,279,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16000,60,15.8,387.4,3,10,54000,201302,12.87,199508,11,1,11541,56.9,17,1,1,682,0,0,0.296296,0.647059,210,0.004762,0.004762,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,60,15.61,289.34,3,10,91000,201312,18.69,198711,12,0,25474,87.5,26,4,0,692,1,0,0.131868,0.461538,313,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13750,36,10.99,450.1,2,7,46000,201507,23.69,199706,11,0,6176,32.7,31,0,0,727,1,0,0.298913,0.354839,217,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13000,36,14.33,446.4,3,7,63000,201511,18.61,199212,12,1,12292,81,38,2,1,677,1,0,0.206349,0.315789,275,0.003636,0.003636,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000,36,14.99,693.21,3,0,60000,201501,20.46,199812,11,0,13679,65.1,17,0,0,667,0,0,0.333333,0.647059,193,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14400,36,7.69,449.19,1,10,100000,201410,13.25,198803,9,0,18354,47.8,18,2,0,677,1,0,0.144,0.5,319,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32000,60,13.59,737.8,3,3,85000,201708,27.98,200309,8,0,10666,29.1,21,3,0,722,1,0,0.376471,0.380952,167,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16000,60,23.99,460.2,5,9,49740,201703,19.15,201106,3,0,8140,31.9,9,0,0,717,1,0,0.321673,0.333333,69,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24000,60,8.18,488.71,2,9,120000,201510,28.08,200303,23,0,7966,11.8,32,2,0,792,0,0,0.2,0.71875,151,0,0,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,36,20,148.66,4,10,45000,201705,13.47,200609,6,1,2198,17.7,16,2,1,667,1,0,0.088889,0.375,128,0.007813,0.007813,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10000,36,11.98,332.05,2,5,91000,201802,8.82,201205,7,1,9212,47,10,0,1,672,0,0,0.10989,0.7,69,0.014493,0.014493,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15000,36,19.99,557.38,5,2,45000,201501,31.65,200504,26,1,2693,3.1,40,2,1,662,0,0,0.333333,0.65,117,0.008547,0.008547,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3500,36,18.75,127.86,4,0,32000,201306,19.85,199705,12,0,3486,10.4,20,0,0,667,0,0,0.109375,0.6,193,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10000,36,18.99,366.51,4,4,43000,201701,28.13,200305,37,0,5194,48.5,74,0,0,667,1,0,0.232558,0.5,164,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14000,36,9.17,446.31,2,2,98000,201407,23.46,200001,12,0,9398,76.4,18,0,0,707,1,0,0.142857,0.666667,174,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,36,7.21,371.68,1,9,120000,201707,16.04,199910,28,0,22764,33,40,1,0,737,1,0,0.1,0.7,213,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6075,36,18.24,220.36,4,10,72800,201409,37.39,199910,20,0,24338,53,28,1,0,687,0,0,0.083448,0.714286,179,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000,36,10.99,196.41,2,9,56000,201401,15.9,199003,9,0,21215,43.8,24,1,0,707,0,0,0.107143,0.375,286,0,0,-1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,36,10.64,325.69,2,3,60000,201307,19.2,199508,11,0,12772,84.6,28,3,0,677,1,0,0.166667,0.392857,215,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16000,36,11.99,531.36,2,1,95000,201501,18.2,198711,13,1,18861,63.5,17,0,1,667,0,0,0.168421,0.764706,326,0.003067,0.003067,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35000,36,18.99,1282.79,4,10,140000,201606,7.41,199307,8,0,12697,72.1,10,1,0,667,1,0,0.25,0.8,275,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15275,36,8.9,485.04,1,6,57500,201311,14.84,200508,6,0,5473,33,19,0,0,762,1,0,0.265652,0.315789,99,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3400,36,9.17,108.39,2,2,44000,201512,22.34,200201,7,1,3813,50,24,2,1,667,1,0,0.077273,0.291667,167,0.005988,0.005988,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000,60,16.99,298.17,4,7,75000,201509,16.21,200204,14,0,11707,54,26,2,0,672,1,0,0.16,0.538462,161,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3600,36,15.04,124.87,3,2,37000,201802,3.73,200702,7,0,2026,19.7,14,0,0,662,1,0,0.097297,0.5,132,0,0,-1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000,60,16.55,615.29,4,6,89200,201506,20.62,199203,15,0,32696,88.8,21,2,0,697,1,0,0.280269,0.714286,279,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24000,60,19.42,628.14,4,10,126940,201803,12.16,201109,8,1,6975,56.7,9,1,0,672,1,0,0.189066,0.888889,78,0.012821,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8000,36,13.35,270.91,3,2,55000,201407,17.22,201010,10,0,7960,47.7,17,0,0,667,1,0,0.145455,0.588235,45,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,36,10.75,652.41,2,4,70000,201604,21.4,199503,9,2,49549,68,14,1,0,692,1,0,0.285714,0.642857,253,0.007905,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12000,36,14.47,412.88,3,10,64000,201402,29.5,200111,8,1,5980,85.4,30,0,1,702,1,0,0.1875,0.266667,147,0.006803,0.006803,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4375,36,18.85,160.04,4,3,23000,201308,26.09,200710,8,0,7164,84.3,11,0,0,672,0,0,0.190217,0.727273,70,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000,36,11.55,198,2,3,41000,201307,27.83,198907,11,0,5197,67.5,22,1,0,712,1,0,0.146341,0.5,288,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18975,36,17.86,684.66,4,2,48000,201507,34.68,199409,8,1,17204,93,13,0,1,662,1,0,0.395313,0.615385,250,0.004,0.004,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22325,60,19.72,588.01,4,2,130000,201211,5.91,200208,11,0,32821,67.1,27,2,0,682,0,0,0.171731,0.407407,123,0,0,-1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15000,36,16.01,527.43,3,9,80000,201805,10.37,199801,9,0,11824,29.6,25,4,0,707,1,0,0.1875,0.36,244,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3600,36,11.99,119.56,2,1,185000,201706,0.66,201004,6,0,7691,0.2,12,0,0,677,1,0,0.019459,0.5,86,0,0,-1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22000,36,10.75,717.65,2,2,65000,201602,8.84,198909,8,0,11524,40.4,8,0,0,727,1,0,0.338462,1,317,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8000,36,17.77,288.3,4,10,40000,201303,9.48,199902,10,0,8623,77.7,15,0,0,667,0,0,0.2,0.666667,169,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000,36,6.99,463.09,1,10,110200,201502,7.8,198709,6,0,23078,46.9,26,5,0,692,0,0,0.136116,0.230769,329,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5000,36,9.17,159.4,2,4,55000,201506,31.97,199705,7,0,5707,79.3,17,1,0,672,0,0,0.090909,0.411765,217,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15550,36,8.49,490.81,2,10,115000,201601,7.47,200405,11,0,21962,63.7,28,0,0,667,1,0,0.135217,0.392857,140,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5050,36,14.65,174.2,3,10,119000,201503,13.33,199610,11,1,1414,18,35,2,1,677,0,0,0.042437,0.314286,221,0.004525,0.004525,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
